,Year,Organization,Type,Designation,Standing,Allocation
3185,2019,"Pilipinx Association of Scientists, Architects, and Engineers",SAG,Professional RSO,31,2100.0
3186,2019,Pilipino Basketball Association,SAG,Recreational RSO,4,105.0
3187,2019,Pointe of Berkeley,SAG,Performing Arts RSO,4,500.0
3188,2019,Pokemon Club at Berkeley,SAG,Recreational RSO,7,300.0
3189,2019,Political Computer Science,SAG,Technology RSO,1,200.0
3190,2019,Pre-Medical Honor Society,SAG,Academic RSO,3,190.0
3191,2019,Pre-Nursing Society,SAG,Professional RSO,7,570.0
3192,2019,"Pre-Pharmacy Informational, Learning and Leadership Society",SAG,Professional RSO,19,2500.0
3193,2019,PreDental Society,SAG,Professional RSO,36,1250.0
3194,2019,Product Development at Berkeley,SAG,Professional RSO,2,0.0
3195,2019,Product Space at Berkeley,SAG,Technology RSO,1,200.0
3196,2019,Progressive Student Association,SAG,Political & Advocacy RSO,6,1410.0
3197,2019,"Project Pengyou, Berkeley Chapter",SAG,Cultural & Identity/International RSO,5,500.0
3198,2019,Puente at Berkeley,SAG,Service RSO,2,400.0
3199,2019,Punjabis at Berkeley,SAG,Cultural & Identity/International RSO,1,0.0
3200,2019,Queer + Allied Pre-Health / Pre-Medical Association,SAG,Cultural & Identity/LGBTQ+ RSO,3,500.0
3201,2019,Queer Student Union,SAG,Cultural & Identity/LGBTQ+ RSO,12,1200.0
3202,2019,"Queer Trans South, Southwest Asians, and North Africans at Berkeley",SAG,Cultural & Identity/LGBTQ+ RSO,1,350.0
3203,2019,Quidditch League at Berkeley,SAG,Recreational RSO,11,0.0
3204,2019,Ra-On,SAG,Performing Arts RSO,9,1500.0
3205,2019,Raas Ramzat,SAG,Performing Arts RSO,3,500.0
3206,2019,RAPrEvention,SAG,Health & Wellness RSO,1,400.0
3207,2019,Re-entry and Transfer Student Association,SAG,Service RSO,22,3500.0
3208,2019,Reconnect Ministries,SAG,Spiritual RSO,1,400.0
3209,2019,Regents' and Chancellor's Scholars Association,SAG,Professional RSO,5,1000.0
3210,2019,Robomaster at Berkeley,SAG,Technology RSO,1,0.0
3211,2019,Robotics at Berkeley,SAG,Technology RSO,5,0.0
3212,2019,Rubik's Cube Club at Berkeley,SAG,Recreational RSO,8,500.0
3213,2019,Russian Student Association,SAG,Cultural & Identity/International RSO,14,120.0
3214,2019,Salsa at Cal,SAG,Recreational RSO,8,700.0
3215,2019,SCUBA at Berkeley,SAG,Recreational RSO,2,400.0
3216,2019,Secular Student Alliance at Berkeley,SAG,Political & Advocacy RSO,1,400.0
3217,2019,Seed Base Consulting,SAG,Professional RSO,2,0.0
3218,2019,Sigma Alpha Nu,SAG,Academic RSO,9,134.0
3219,2019,Sigma Eta Pi,SAG,Professional RSO,3,500.0
3220,2019,Sigma Mu Delta,SAG,Academic RSO,3,400.0
3221,2019,Sikh Students Association,SAG,Cultural & Identity/Cultural & Ethnic RSO,16,1500.0
3222,2019,Singapore Student Association,SAG,Cultural & Identity/International RSO,1,0.0
3223,2019,Smart Woman Securities at Berkeley,SAG,Professional RSO,3,500.0
3224,2019,SoBears: Students for Recovery,SAG,Health & Wellness RSO,1,400.0
3225,2019,Songwriting at Berkeley,SAG,Performing Arts RSO,3,500.0
3226,2019,Sorayya Middle Eastern and Central Asian Dance Troupe,SAG,Performing Arts RSO,1,400.0
3227,2019,South Indian Society,SAG,Cultural & Identity/International RSO,4,500.0
3228,2019,Space Technologies and Rocketry,SAG,Professional RSO,1,0.0
3229,2019,Speech at Berkeley,SAG,Academic RSO,8,1300.0
3230,2019,SPIRE,SAG,Professional RSO,5,500.0
3231,2019,Sports Analytics Group at Berkeley,SAG,Professional RSO,1,400.0
3232,2019,Spring Foundation,SAG,Service RSO,7,1150.0
3233,2019,Student Association for Applied Statistics,SAG,Academic RSO,5,900.0
3234,2019,Strait Talk,SAG,Cultural & Identity/International RSO,12,1500.0
3235,2019,Student Coalition for Disability Rights,SAG,Cultural & Identity/Cultural & Ethnic RSO,1,400.0
3236,2019,Student Food Collective,SAG,Environmental & Sustainability RSO,1,400.0
3237,2019,Student Organic Gardening Association,SAG,Environmental & Sustainability RSO,4,0.0
3238,2019,Student Nutrition Advocacy Club,SAG,Academic RSO,4,500.0
3239,2019,Student Premed Advising Network,SAG,Academic RSO,4,500.0
3240,2019,Students for Hip Hop,SAG,Recreational RSO,18,5600.0
3241,2019,Students for Justice in Palestine,SAG,Political & Advocacy RSO,13,1500.0
3242,2019,Students for Life at Berkeley,SAG,Political & Advocacy RSO,21,3250.0
3243,2019,Underrepresented Minorities in Economics,SAG,Academic RSO,1,0.0
3244,2019,Surfrider Foundation UC Berkeley Club,SAG,Environmental & Sustainability RSO,4,500.0
3245,2019,Swim Club at Berkeley,SAG,Recreational RSO,1,400.0
3246,2019,T.I.n.Y. Chinese Theatre Group,SAG,Performing Arts RSO,4,500.0
3247,2019,Taiwanese American Student Association,SAG,Cultural & Identity/Cultural & Ethnic RSO,23,2010.0
3248,2019,Taiwanese Student Association,SAG,Cultural & Identity/International RSO,23,3000.0
3249,2019,Tau Beta Pi,SAG,Academic RSO,2,0.0
3250,2019,Team Velociraptors,SAG,Performing Arts RSO,1,0.0
3251,2019,The Bearettes Drill Team at Berkeley,SAG,Performing Arts RSO,2,400.0
3252,2019,The Berkeley Forum,SAG,Professional RSO,9,10651.0
3253,2019,The Book Club of Berkeley,SAG,Recreational RSO,1,280.0
3254,2019,The Intermission Orchestra,SAG,Performing Arts RSO,3,500.0
3255,2019,Student Immigration Relief Clinic at Berkeley,SAG,Service RSO,2,400.0
3256,2019,Theta Tau,SAG,Professional RSO,1,400.0
3257,2019,Thrive Dance Company,SAG,Performing Arts RSO,7,500.0
3258,2019,Tokiha,SAG,Service RSO,2,400.0
3259,2019,Toppa at Berkeley,SAG,Professional RSO,1,400.0
3260,2019,TrueLement,SAG,Performing Arts RSO,3,0.0
3261,2019,Turkish Student Association at Berkeley,SAG,Cultural & Identity/International RSO,2,400.0
3262,2019,UC Berkeley Indus,SAG,Cultural & Identity/Cultural & Ethnic RSO,31,15000.0
3263,2019,UC Berkeley Model United Nations,SAG,Academic RSO,27,9200.0
3264,2019,UC Jazz Ensembles,SAG,Performing Arts RSO,32,4000.0
3265,2019,UC Rally Committee,SAG,Service RSO,119,40000.0
3266,2019,Undergraduate Communications Association,SAG,Academic RSO,5,500.0
3267,2019,Undergraduate Economics Association,SAG,Academic RSO,19,400.0
3268,2019,Undergraduate Legal Honors Society,SAG,Academic RSO,4,405.0
3269,2019,Undergraduate Political Science Association,SAG,Academic RSO,2,400.0
3270,2019,Undergraduate Real Estate Club,SAG,Professional RSO,5,1500.0
3271,2019,Undergraduate Student Council of the College of Environmental Design,SAG,Departmental RSO,1,55.0
3272,2019,Undergraduate Women in Economics at Berkeley,SAG,Cultural & Identity/Women Interest RSO,2,400.0
3273,2019,United Nations Association of Berkeley,SAG,Service RSO,1,175.0
3274,2019,UNITY Resource Center,SAG,Cultural & Identity/LGBTQ+ RSO,1,400.0
3275,2019,Universities Allied for Essential Medicines,SAG,Service RSO,5,750.0
3276,2019,Upsilon Pi Epsilon,SAG,Academic RSO,1,400.0
3277,2019,UpSync,SAG,Professional RSO,4,500.0
3278,2019,Valley Consulting Group,SAG,Professional RSO,4,500.0
3279,2019,Vex U Robotics at Berkeley,SAG,Technology RSO,2,400.0
3280,2019,VISION,SAG,Cultural & Identity/International RSO,8,1500.0
3281,2019,Voyager Consulting,SAG,Professional RSO,6,500.0
3282,2019,Quiz Bowl Club,SAG,Recreational RSO,1,0.0
3283,2019,Wave Makers of Berkeley,SAG,Academic RSO,2,500.0
3284,2019,Web Design and Development at Berkeley,SAG,Technology RSO,1,300.0
3285,2019,Woman-Identifying Scientists and Engineers Collective Library and Resource Center,SAG,Cultural & Identity/Women Interest RSO,1,400.0
3286,2019,Women and Youth Supporting Each Other,SAG,Health & Wellness RSO,1,400.0
3287,2019,Women in Computer Science and Electrical Engineering,SAG,Cultural & Identity/Women Interest RSO,1,0.0
3288,2019,Womxn in Mathematics at Berkeley,SAG,Cultural & Identity/Women Interest RSO,6,500.0
3289,2019,Women in Politics at Berkeley,SAG,Political & Advocacy RSO,2,400.0
3290,2019,Young Americans for Liberty,SAG,Political & Advocacy RSO,1,400.0
3291,2019,Young Democratic Socialists of America at Berkeley,SAG,Political & Advocacy RSO,2,400.0
3292,2019,Zahanat,SAG,Performing Arts RSO,3,500.0
3293,2019,100 Strong: Female Mentorship and Leadership Development,SISG,Service RSO,6,1000.0
3294,2019,7 Cups at Berkeley,SISG,Health & Wellness RSO,1,500.0
3295,2019,Academic Cultural Enrichment Coaches,SISG,Service RSO,4,600.0
3296,2019,Active for Alzheimer's at Berkeley,SISG,Service RSO,1,500.0
3297,2019,Alternative Breaks,SISG,Service RSO,17,3500.0
3298,2019,American Red Cross at Cal,SISG,Service RSO,15,6500.0
3299,2019,American Society for Biochemistry and Molecular Biology,SISG,Professional RSO,1,500.0
3300,2019,ANova,SISG,Service RSO,4,0.0
3301,2019,Anti-Trafficking Coalition at Berkeley,SISG,Service RSO,11,2000.0
3302,2019,Asian American and Pacific Islander Health Research Group,SISG,Health & Wellness RSO,1,500.0
3303,2019,ASUC Student Legal Clinic,SISG,Service RSO,36,1400.0
3304,2019,Bay Area Environmentally Aware Consulting Network,SISG,Environmental & Sustainability RSO,11,400.0
3305,2019,Be The Match On Campus at Berkeley,SISG,Service RSO,3,600.0
3306,2019,Bears for Elder Welfare,SISG,Service RSO,7,400.0
3307,2019,Bears for Palestine,SISG,Cultural & Identity/International RSO,5,2350.0
3308,2019,Bears Without Borders,SISG,Service RSO,1,500.0
3309,2019,Berkeley Cambodian Students Association,SISG,Cultural & Identity/International RSO,5,830.0
3310,2019,Berkeley Disaster Team,SISG,Service RSO,4,1000.0
3311,2019,Berkeley Medical Reserve Corps,SISG,Health & Wellness RSO,6,
3312,2019,Best Buddies at Berkeley,SISG,Service RSO,13,800.0
3313,2019,Bhagat Puran Singh Health Initiative at Berkeley,SISG,Health & Wellness RSO,5,1220.0
3314,2019,Bias Busters,SISG,Departmental RSO,1,0.0
3315,2019,Bio-Business Initiative,SISG,Professional RSO,1,500.0
3316,2019,Blood Pressure Project,SISG,Service RSO,6,500.0
3317,2019,"Blueprint, Technology for Nonprofits",SISG,Service RSO,7,2000.0
3318,2019,Bone Health Initiative,SISG,Health & Wellness RSO,4,600.0
3319,2019,Breathe at Berkeley,SISG,Health & Wellness RSO,2,500.0
3320,2019,BUILD Literacy Program,SISG,Service RSO,1,500.0
3321,2019,Cal Habitat for Humanity,SISG,Service RSO,20,2500.0
3322,2019,Cal Community Music,SISG,Performing Arts RSO,34,642.0
3323,2019,Cal Rotaract,SISG,Service RSO,16,2000.0
3324,2019,Cal Veterans Group,SISG,Cultural & Identity/Cultural & Ethnic RSO,11,3000.0
3325,2019,California Health Professional Student Alliance at UC Berkeley,SISG,Political & Advocacy RSO,3,535.0
3326,2019,Camp Kesem Berkeley,SISG,Service RSO,11,1000.0
3327,2019,Chicano(a)s/Latino(a)s in Health Education,SISG,Cultural & Identity/Cultural & Ethnic RSO,29,3500.0
3328,2019,Colleges Against Cancer,SISG,Service RSO,16,1500.0
3329,2019,Computer Science Mentors,SISG,Departmental RSO,4,0.0
3330,2019,Creative Residencies for Emerging Artists Teaching Empowerment,SISG,Service RSO,7,1000.0
3331,2019,Dance Marathon,SISG,Service RSO,14,13880.0
3332,2019,Dance the Bay,SISG,Performing Arts RSO,6,600.0
3333,2019,De-stress with Dogs,SISG,Health & Wellness RSO,1,485.0
3334,2019,Doctors Without Borders at Berkeley,SISG,Service RSO,1,0.0
3335,2019,Down Syndrome Community Outreach,SISG,Service RSO,1,210.0
3336,2019,Engineers and Mentors of Berkeley,SISG,Academic RSO,8,1500.0
3337,2019,Engineers Without Borders at Berkeley,SISG,Service RSO,8,0.0
3338,2019,EthiCAL Apparel,SISG,Environmental & Sustainability RSO,10,0.0
3339,2019,Expanding Your Horizons at Berkeley,SISG,Service RSO,7,1000.0
3340,2019,Financial Literacy and Economic Justice Conference,SISG,Professional RSO,2,0.0
3341,2019,GiANT Filmmakers,SISG,Media & Film RSO,11,1900.0
3342,2019,Gift of Life at Berkeley,SISG,Health & Wellness RSO,1,500.0
3343,2019,GirlUp at UC Berkeley,SISG,Cultural & Identity/Women Interest RSO,1,500.0
3344,2019,Global Medical Missions Alliance at Berkeley,SISG,Service RSO,3,500.0
3345,2019,GlobeMed at Berkeley,SISG,Political & Advocacy RSO,3,400.0
3346,2019,Grant a Wish at Berkeley,SISG,Service RSO,7,1000.0
3347,2019,Hands and Feet,SISG,Service RSO,5,0.0
3348,2019,Health and Medical Apprenticeship Program,SISG,Health & Wellness RSO,36,10700.0
3349,2019,Health Leads at Berkeley,SISG,Service RSO,1,500.0
3350,2019,Helix @ Berkeley,SISG,Service RSO,1,500.0
3351,2019,Hermanos Unidos,SISG,Cultural & Identity/Cultural & Ethnic RSO,2,500.0
3352,2019,Hidden Road Initiative,SISG,Service RSO,1,0.0
3353,2019,Hmong Student Association at Berkeley,SISG,Cultural & Identity/International RSO,12,3000.0
3354,2019,Indigenous and Native Coalition (INC) Recruitment and Retention Center,SISG,Sponsored RSO,26,0.0
3355,2019,InnoWorks of Berkeley,SISG,Service RSO,6,1080.0
3356,2019,Inside the Living Room,SISG,Service RSO,1,379.0
3357,2019,INvent,SISG,Technology RSO,1,500.0
3358,2019,Jakara Movement Club at Berkeley,SISG,Cultural & Identity/Cultural & Ethnic RSO,3,600.0
3359,2019,Jeeva Clinic,SISG,Service RSO,2,500.0
3360,2019,Kalanjiyam at Berkeley,SISG,Health & Wellness RSO,1,200.0
3361,2019,Kidney Disease Screening and Awareness Program,SISG,Service RSO,3,600.0
3362,2019,Korean Compassion at Berkeley,SISG,Service RSO,1,500.0
3363,2019,Labor Coach Program,SISG,Service RSO,9,1000.0
3364,2019,Ladies for Change,SISG,Cultural & Identity/Women Interest RSO,3,600.0
3365,2019,Laotian American Student Representatives,SISG,Cultural & Identity/Cultural & Ethnic RSO,21,3700.0
3366,2019,Latinx Caucus,SISG,Cultural & Identity/Cultural & Ethnic RSO,8,1500.0
3367,2019,Let's Rise - Asian Mentorship Program,SISG,Service RSO,14,1290.0
3368,2019,Lobby Days Coalition at Berkeley,SISG,Political & Advocacy RSO,3,500.0
3369,2019,Medical Reallocation Initiative,SISG,Service RSO,1,500.0
3370,2019,MEDLIFE,SISG,Service RSO,9,750.0
3371,2019,Middle Eastern North African Recruitment and Retention Center,SISG,Sponsored RSO,6,0.0
3372,2019,Migrant Advocacy Project,SISG,Service RSO,2,500.0
3373,2019,MOVE: API Organizing Fellowship,SISG,Service RSO,3,600.0
3374,2019,National Council of Negro Women,SISG,Cultural & Identity/Women Interest RSO,13,2250.0
3375,2019,Oakland Asian Student Educational Services,SISG,Service RSO,17,5000.0
3376,2019,Patient Advocacy Student Group,SISG,Service RSO,8,3000.0
3377,2019,People's Test Preparation Service,SISG,Service RSO,23,6258.0
3378,2019,Pilipinx Academic Student Services,SISG,Sponsored RSO,35,0.0
3379,2019,Project Vision,SISG,Service RSO,12,900.0
3380,2019,"Project Rishi, The Berkeley Chapter",SISG,Service RSO,12,1100.0
3381,2019,Project SCIFI,SISG,Service RSO,3,600.0
3382,2019,Project Spreading Multiculturalism and Inspiring Leadership through Education,SISG,Service RSO,11,4000.0
3383,2019,Queer Alliance & Resource Center,SISG,Cultural & Identity/LGBTQ+ RSO,51,40000.0
3384,2019,Raíces Recruitment and Retention Center,SISG,Sponsored RSO,42,0.0
3385,2019,REACH! Asian Pacific American Recruitment and Retention Center,SISG,Sponsored RSO,23,0.0
3386,2019,Renters' Legal Assistance,SISG,Service RSO,37,650.0
3387,2019,Rising Immigrant Scholars through Education - RISE,SISG,Service RSO,11,8000.0
3388,2019,Southeast Asian Mentorship,SISG,Service RSO,11,1200.0
3389,2019,Southeast Asian Prison Outreach Project,SISG,Political & Advocacy RSO,9,850.0
3390,2019,Southeast Asian Student Coalition,SISG,Cultural & Identity/Cultural & Ethnic RSO,13,10000.0
3391,2019,Spectrum: Autism at Cal,SISG,Political & Advocacy RSO,9,600.0
3392,2019,Student Parent Association for Recruitment and Retention,SISG,Service RSO,1,0.0
3393,2019,Student Parent Food Donations Program,SISG,Service RSO,2,0.0
3394,2019,Student to Student Peer Counseling,SISG,Service RSO,27,820.0
3395,2019,Suitcase Clinic,SISG,Service RSO,21,12000.0
3396,2019,"Support, ENcourage and Develop for Children of Berkeley",SISG,Academic RSO,3,600.0
3397,2019,T-Cal,SISG,Health & Wellness RSO,1,116.0
3398,2019,Teach in Prison,SISG,Service RSO,10,3440.0
3399,2019,Team HBV,SISG,Health & Wellness RSO,13,650.0
3400,2019,The Berkeley Group,SISG,Professional RSO,17,3000.0
3401,2019,The Berkeley Project,SISG,Service RSO,13,1280.0
3402,2019,The Coalition for the Institutionalization of Free Menstrual Products,SISG,Health & Wellness RSO,1,0.0
3403,2019,The Music Connection,SISG,Service RSO,3,500.0
3404,2019,The PERIOD Project at Berkeley,SISG,Political & Advocacy RSO,1,500.0
3405,2019,The Sage Mentorship Project,SISG,Service RSO,7,800.0
3406,2019,Theater for Charity,SISG,Performing Arts RSO,16,1600.0
3407,2019,Thrive Aspire Lead,SISG,Service RSO,3,450.0
3408,2019,Together Educating All Children in Hospitals,SISG,Service RSO,1,500.0
3409,2019,TRENZA,SISG,Cultural & Identity/Women Interest RSO,8,2500.0
3410,2019,UNICEF at Berkeley,SISG,Service RSO,17,80.0
3411,2019,V-Day at Berkeley,SISG,Political & Advocacy RSO,4,600.0
3412,2019,VIDA Medical Volunteer,SISG,Service RSO,3,600.0
3413,2019,Vietnamese Student Association,SISG,Cultural & Identity/International RSO,28,8000.0
3414,2019,Volunteer Health Interpreters Organization,SISG,Health & Wellness RSO,14,4500.0
3415,2019,Volunteer Income Tax Assistance Program,SISG,Service RSO,7,600.0
3416,2019,Volunteers Around the World at Berkeley,SISG,Service RSO,6,200.0
3417,2019,Volunteers for Medical Outreach,SISG,Service RSO,6,2200.0
3418,2019,Wonderworks,SISG,Service RSO,9,0.0
3419,2019,You Mean More,SISG,Health & Wellness RSO,8,1500.0
3420,2019,Youth Empowerment Program,SISG,Service RSO,6,1850.0
3421,2019,Youth Support Program,SISG,Service RSO,24,800.0
3422,2020,BARE Magazine,PUB,Publications RSO,13,3262.0
3423,2020,Berkeley Fiction Review,PUB,Publications RSO,37,2200.0
3424,2020,Berkeley Poetry Review,PUB,Publications RSO,26,1216.0
3425,2020,Berkeley Science Review,PUB,Publications RSO,20,1200.0
3426,2020,Berkeley Scientific Journal,PUB,Publications RSO,4,900.0
3427,2020,Blue and Gold Yearbook,PUB,Publications RSO,6,560.0
3428,2020,Cal Literature & Arts Magazine,PUB,Publications RSO,29,3000.0
3429,2020,Caliber Magazine,PUB,Publications RSO,11,9500.0
3430,2020,Caravan Travel & Style Magazine,PUB,Publications RSO,3,250.0
3431,2020,Clio's Scroll,PUB,Publications RSO,21,1400.0
3432,2020,Garb,PUB,Publications RSO,4,1100.0
3433,2020,Gia Magazine,PUB,Publications RSO,2,700.0
3434,2020,The Heuristic Squelch,PUB,Publications RSO,24,8000.0
3435,2020,Intercollegiate Finance Journal at Berkeley,PUB,Publications RSO,2,560.0
3436,2020,La Raza Law Journal,PUB,Publications RSO,1,0.0
3437,2020,maganda magazine,PUB,Publications RSO,31,1500.0
3438,2020,Perennial : The Undergraduate Environmental Journal of Berkeley,PUB,Publications RSO,2,700.0
3439,2020,Perspective Magazine,PUB,Publications RSO,23,250.0
3440,2020,Policy Review at Berkeley,PUB,Political & Advocacy RSO,2,700.0
3441,2020,Public Health Advocate,PUB,Publications RSO,16,1500.0
3442,2020,The Smart Ass,PUB,Publications RSO,19,3300.0
3443,2020,Spoon University at Berkeley,PUB,Publications RSO,7,1000.0
3444,2020,Threads,PUB,Publications RSO,21,11000.0
3445,2020,To An Unknown God,PUB,Publications RSO,12,2900.0
3446,2020,0 Comedy,SAG,Performing Arts RSO,2,250.0
3447,2020,180 Degrees Consulting at Berkeley,SAG,Service RSO,5,400.0
3448,2020,3D Modeling and Animation at Berkeley,SAG,Technology RSO,2,400.0
3449,2020,3DMC,SAG,Media & Film RSO,1,0.0
3450,2020,Abba Modern,SAG,Performing Arts RSO,4,250.0
3451,2020,AccelerateHer@Berkeley,SAG,Professional RSO,2,250.0
3452,2020,acts2fellowship,SAG,Spiritual RSO,19,4730.0
3453,2020,Aerospace SAE,SAG,Technology RSO,1,0.0
3454,2020,Afghan Student Association,SAG,Cultural & Identity/International RSO,13,2400.0
3455,2020,AFX Dance,SAG,Performing Arts RSO,8,0.0
3456,2020,"Alpha Epsilon Zeta Fraternity, Inc.",SAG,Professional RSO,15,2713.0
3457,2020,Alpha Kappa Psi,SAG,Academic RSO,10,1100.0
3458,2020,Alpha Phi Omega,SAG,Service RSO,35,3200.0
3459,2020,American Advertising Federation,SAG,Professional RSO,5,400.0
3460,2020,American Chemical Society at Berkeley Student Chapter,SAG,Professional RSO,5,400.0
3461,2020,American Institute of Chemical Engineers,SAG,Departmental RSO,1,0.0
3462,2020,American Medical Student Association--Berkeley Premedical Chapter,SAG,Professional RSO,22,1000.0
3463,2020,American Medical Women's Association at Berkeley,SAG,Cultural & Identity/Women Interest RSO,5,550.0
3464,2020,American Society of Civil Engineers,SAG,Academic RSO,1,0.0
3465,2020,American Society of Mechanical Engineers,SAG,Professional RSO,1,0.0
3466,2020,Anthropology Undergraduate Association,SAG,Departmental RSO,2,400.0
3467,2020,Arab Student Union,SAG,Cultural & Identity/International RSO,9,1430.0
3468,2020,ARC Repertory Theatre (ARC Rep),SAG,Performing Arts RSO,2,250.0
3469,2020,Argentine Tango Club of Berkeley,SAG,Performing Arts RSO,1,400.0
3470,2020,Armenian Student Association,SAG,Cultural & Identity/International RSO,38,2640.0
3471,2020,Army Color Guard,SAG,Departmental RSO,1,400.0
3472,2020,Army ROTC Cadet Club,SAG,Departmental RSO,2,400.0
3473,2020,Arnold Air Society,SAG,Professional RSO,3,250.0
3474,2020,Art and Mind,SAG,Arts RSO,3,500.0
3475,2020,Artists in Resonance,SAG,Performing Arts RSO,6,770.0
3476,2020,ASCEND,SAG,Professional RSO,12,640.0
3477,2020,"Asha for Education, Berkeley",SAG,Service RSO,16,3000.0
3478,2020,Asian American Association,SAG,Cultural & Identity/Cultural & Ethnic RSO,23,3594.0
3479,2020,"Assistants, Therapists, And Practitioners at Berkeley",SAG,Academic RSO,2,351.0
3480,2020,Association for Muslim Professional Development,SAG,Professional RSO,14,1338.0
3481,2020,Association for Socially Responsible Business,SAG,Professional RSO,3,250.0
3482,2020,Association of Korean Artists,SAG,Performing Arts RSO,2,400.0
3483,2020,Aurum Cosmetics,SAG,Technology RSO,2,250.0
3484,2020,Azaad,SAG,Performing Arts RSO,8,250.0
3485,2020,Ballet Company at Berkeley,SAG,Performing Arts RSO,9,750.0
3486,2020,Ballet Folklorico Reflejos De Mexico,SAG,Performing Arts RSO,8,640.0
3487,2020,Bangali Student Association at Berkeley,SAG,Cultural & Identity/International RSO,4,500.0
3488,2020,Bear Power Fund,SAG,Service RSO,1,250.0
3489,2020,BERC Undergraduate,SAG,Environmental & Sustainability RSO,1,250.0
3490,2020,Berkeley Bahai Club,SAG,Spiritual RSO,25,770.0
3491,2020,Berkeley Ballroom Dancers,SAG,Performing Arts RSO,6,400.0
3492,2020,Berkeley Business Society,SAG,Professional RSO,4,400.0
3493,2020,Berkeley Chinese Students and Scholars Association,SAG,Cultural & Identity/International RSO,14,2750.0
3494,2020,Berkeley College Republicans,SAG,Political & Advocacy RSO,25,3600.0
3495,2020,Berkeley Consulting,SAG,Professional RSO,3,0.0
3496,2020,Berkeley Formula Racing,SAG,Academic RSO,1,0.0
3497,2020,Berkeley Hyperloop,SAG,Technology RSO,1,0.0
3498,2020,Berkeley Indonesian Student Association,SAG,Cultural & Identity/International RSO,6,250.0
3499,2020,Berkeley Innovation,SAG,Arts RSO,5,0.0
3500,2020,Berkeley Legal Studies Association,SAG,Academic RSO,4,600.0
3501,2020,Berkeley Model United Nations Conference,SAG,Academic RSO,2,0.0
3502,2020,BERKOP,SAG,Publications RSO,7,1375.0
3503,2020,Student Food Collective,SAG,Environmental & Sustainability RSO,2,250.0
3504,2020,Berkeley Tennis Association,SAG,Recreational RSO,4,320.0
3505,2020,Berkeley Women in Business,SAG,Cultural & Identity/Women Interest RSO,17,720.0
3506,2020,Berksan,SAG,Recreational RSO,1,400.0
3507,2020,Big Data at Berkeley,SAG,Academic RSO,2,250.0
3508,2020,Bioengineering Honor Society,SAG,Academic RSO,1,0.0
3509,2020,Biofuels Technology Club,SAG,Environmental & Sustainability RSO,2,0.0
3510,2020,Biomedical Engineering Society,SAG,Academic RSO,1,0.0
3511,2020,Bioprinting at Berkeley,SAG,Technology RSO,3,0.0
3512,2020,Black Campus Ministries,SAG,Spiritual RSO,1,0.0
3513,2020,Black Engineering and Science Students Association,SAG,Cultural & Identity/Cultural & Ethnic RSO,6,0.0
3514,2020,Black Pre-Law Association at Berkeley,SAG,Professional RSO,4,400.0
3515,2020,bridges Multicultural Resource Center,SAG,Sponsored RSO,24,0.0
3516,2020,Business Transfer Network,SAG,Professional RSO,1,250.0
3517,2020,Cal Ace Space ,SAG,Cultural & Identity/LGBTQ+ RSO,1,300.0
3518,2020,Cal American Civil Liberties Union,SAG,Political & Advocacy RSO,4,366.0
3519,2020,Cal Berkeley Democrats,SAG,Political & Advocacy RSO,23,3600.0
3520,2020,Cal Bhangra,SAG,Performing Arts RSO,7,3850.0
3521,2020,Black Student Union,SAG,Cultural & Identity/Cultural & Ethnic RSO,11,30000.0
3522,2020,Cal Christian Fellowship,SAG,Spiritual RSO,1,0.0
3523,2020,Cal Dragon Boat,SAG,Recreational RSO,17,6820.0
3524,2020,Cal Hawai'i Club,SAG,Cultural & Identity/Cultural & Ethnic RSO,32,2140.0
3525,2020,Cal Hiking and Outdoor Society,SAG,Recreational RSO,72,5000.0
3526,2020,Cal in the Capital,SAG,Service RSO,43,3500.0
3527,2020,Cal Japan Club,SAG,Cultural & Identity/Cultural & Ethnic RSO,13,2200.0
3528,2020,Cal Performances Student Ambassadors for the Arts,SAG,Arts RSO,7,376.0
3529,2020,Cal Pre-Vet Club,SAG,Academic RSO,11,250.0
3530,2020,Cal Queer & Asian,SAG,Cultural & Identity/LGBTQ+ RSO,11,1600.0
3531,2020,Cal Seismic Design Team,SAG,Departmental RSO,1,0.0
3532,2020,Cal Super Mileage Vehicle Team,SAG,Departmental RSO,1,0.0
3533,2020,Cal Taiko,SAG,Performing Arts RSO,16,2800.0
3534,2020,Transportation Team at Berkeley,SAG,Departmental RSO,1,0.0
3535,2020,Cal Undergraduate Public Health Coalition,SAG,Academic RSO,16,250.0
3536,2020,California Mock Trial,SAG,Academic RSO,20,21474.0
3537,2020,CalSlam,SAG,Performing Arts RSO,16,1440.0
3538,2020,CalSol,SAG,Professional RSO,2,0.0
3539,2020,Capital Investments at Berkeley,SAG,Professional RSO,1,0.0
3540,2020,Chamber Chorus Association,SAG,Performing Arts RSO,1,250.0
3541,2020,Chec Consulting,SAG,Professional RSO,1,400.0
3542,2020,Chemical Engineering Car,SAG,Academic RSO,1,0.0
3543,2020,Chess Club at Berkeley,SAG,Recreational RSO,1,400.0
3544,2020,Chi Epsilon - Civil Engineering Honor Society,SAG,Academic RSO,1,0.0
3545,2020,Chicanx/ Latinx Architecture Student Association,SAG,Cultural & Identity/Cultural & Ethnic RSO,2,250.0
3546,2020,Chinese A Cappella at Berkeley,SAG,Performing Arts RSO,7,500.0
3547,2020,Chinese Finance Club,SAG,Professional RSO,2,500.0
